Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
193,Exit Long,Close entry(s) order buy,2023-06-13 12:35,39.16,392,623.28,4.23,5356.95,4.23,807.52,5.48,7.84,0.05
193,Entry Long,buy,2023-06-12 13:40,37.57,392,623.28,4.23,5356.95,4.23,807.52,5.48,7.84,0.05
192,Exit Long,Close entry(s) order buy,2023-06-12 13:35,37.53,392,43.12,0.29,4733.67,0.29,70.56,0.48,31.36,0.21
192,Entry Long,buy,2023-06-12 11:40,37.42,392,43.12,0.29,4733.67,0.29,70.56,0.48,31.36,0.21
191,Exit Long,Close entry(s) order buy,2023-06-12 11:35,37.37,393,94.32,0.65,4690.55,0.65,94.32,0.65,110.04,0.75
191,Entry Long,buy,2023-06-12 09:45,37.13,393,94.32,0.65,4690.55,0.65,94.32,0.65,110.04,0.75
190,Exit Long,Close entry(s) order buy,2023-06-12 09:40,37.18,392,203.84,1.42,4596.23,1.42,235.20,1.64,62.72,0.44
190,Entry Long,buy,2023-06-09 15:40,36.66,392,203.84,1.42,4596.23,1.42,235.20,1.64,62.72,0.44
189,Exit Long,Close entry(s) order buy,2023-06-09 15:35,36.70,392,-50.96,-0.35,4392.39,-0.35,0,0,101.92,0.71
189,Entry Long,buy,2023-06-09 15:05,36.83,392,-50.96,-0.35,4392.39,-0.35,0,0,101.92,0.71
188,Exit Long,Close entry(s) order buy,2023-06-09 14:35,36.87,391,89.93,0.63,4443.35,0.63,168.13,1.17,11.73,0.08
188,Entry Long,buy,2023-06-09 13:20,36.64,391,89.93,0.63,4443.35,0.63,168.13,1.17,11.73,0.08
187,Exit Long,Close entry(s) order buy,2023-06-09 11:35,36.58,392,-156.80,-1.08,4353.42,-1.08,246.96,1.7,203.84,1.41
187,Entry Long,buy,2023-06-09 09:40,36.98,392,-156.80,-1.08,4353.42,-1.08,246.96,1.7,203.84,1.41
186,Exit Long,Close entry(s) order buy,2023-06-07 10:35,36.52,397,-393.03,-2.64,4510.22,-2.64,3.97,0.03,408.91,2.75
186,Entry Long,buy,2023-06-07 09:45,37.51,397,-393.03,-2.64,4510.22,-2.64,3.97,0.03,408.91,2.75
185,Exit Long,Close entry(s) order buy,2023-06-07 09:40,37.35,398,183.08,1.25,4903.25,1.24,266.66,1.82,79.60,0.54
185,Entry Long,buy,2023-06-06 15:35,36.89,398,183.08,1.25,4903.25,1.24,266.66,1.82,79.60,0.54
184,Exit Long,Close entry(s) order buy,2023-06-05 13:35,37.40,393,-58.95,-0.4,4720.17,-0.4,58.95,0.4,98.25,0.67
184,Entry Long,buy,2023-06-05 12:40,37.55,393,-58.95,-0.4,4720.17,-0.4,58.95,0.4,98.25,0.67
183,Exit Long,Close entry(s) order buy,2023-06-05 12:35,37.53,393,98.25,0.67,4779.12,0.67,157.20,1.07,176.85,1.21
183,Entry Long,buy,2023-06-05 09:45,37.28,393,98.25,0.67,4779.12,0.67,157.20,1.07,176.85,1.21
182,Exit Long,Close entry(s) order buy,2023-06-05 09:40,37.09,395,106.65,0.73,4680.87,0.73,134.30,0.92,31.60,0.22
182,Entry Long,buy,2023-06-02 15:45,36.82,395,106.65,0.73,4680.87,0.73,134.30,0.92,31.60,0.22
181,Exit Long,Close entry(s) order buy,2023-06-02 15:35,36.78,396,-47.52,-0.33,4574.22,-0.32,35.64,0.24,67.32,0.46
181,Entry Long,buy,2023-06-02 14:40,36.90,396,-47.52,-0.33,4574.22,-0.32,35.64,0.24,67.32,0.46
180,Exit Long,Close entry(s) order buy,2023-06-02 14:35,36.85,396,-15.84,-0.11,4621.74,-0.11,59.40,0.41,99.00,0.68
180,Entry Long,buy,2023-06-02 12:40,36.89,396,-15.84,-0.11,4621.74,-0.11,59.40,0.41,99.00,0.68
179,Exit Long,Close entry(s) order buy,2023-06-02 12:35,36.84,397,115.13,0.79,4637.58,0.79,186.59,1.29,214.38,1.48
179,Entry Long,buy,2023-06-02 09:50,36.55,397,115.13,0.79,4637.58,0.79,186.59,1.29,214.38,1.48
178,Exit Long,Close entry(s) order buy,2023-06-01 15:35,35.92,404,177.76,1.24,4522.45,1.24,383.80,2.68,40.40,0.28
178,Entry Long,buy,2023-06-01 11:35,35.48,404,177.76,1.24,4522.45,1.24,383.80,2.68,40.40,0.28
177,Exit Long,Close entry(s) order buy,2023-05-30 13:35,35.43,404,-117.16,-0.81,4344.69,-0.81,8.08,0.06,177.76,1.23
177,Entry Long,buy,2023-05-30 13:05,35.72,404,-117.16,-0.81,4344.69,-0.81,8.08,0.06,177.76,1.23
176,Exit Long,Close entry(s) order buy,2023-05-30 12:35,35.62,406,-174.58,-1.19,4461.85,-1.19,24.36,0.17,198.94,1.36
176,Entry Long,buy,2023-05-30 11:40,36.05,406,-174.58,-1.19,4461.85,-1.19,24.36,0.17,198.94,1.36
175,Exit Long,Close entry(s) order buy,2023-05-30 11:35,35.92,407,-158.73,-1.07,4636.43,-1.07,16.28,0.11,329.67,2.23
175,Entry Long,buy,2023-05-30 09:50,36.31,407,-158.73,-1.07,4636.43,-1.07,16.28,0.11,329.67,2.23
174,Exit Long,Close entry(s) order buy,2023-05-30 09:40,36.53,404,622.16,4.4,4795.16,4.39,626.20,4.43,16.16,0.11
174,Entry Long,buy,2023-05-26 15:40,34.99,404,622.16,4.4,4795.16,4.39,626.20,4.43,16.16,0.11
173,Exit Long,Close entry(s) order buy,2023-05-26 15:35,35.10,403,56.42,0.4,4173.00,0.4,116.87,0.83,16.12,0.11
173,Entry Long,buy,2023-05-26 14:40,34.96,403,56.42,0.4,4173.00,0.4,116.87,0.83,16.12,0.11
172,Exit Long,Close entry(s) order buy,2023-05-26 14:35,34.95,403,8.06,0.06,4116.58,0.06,24.18,0.17,80.60,0.57
172,Entry Long,buy,2023-05-26 13:40,34.93,403,8.06,0.06,4116.58,0.06,24.18,0.17,80.60,0.57
171,Exit Long,Close entry(s) order buy,2023-05-26 13:35,34.93,403,173.29,1.25,4108.52,1.24,209.56,1.51,12.09,0.09
171,Entry Long,buy,2023-05-26 11:40,34.50,403,173.29,1.25,4108.52,1.24,209.56,1.51,12.09,0.09
170,Exit Long,Close entry(s) order buy,2023-05-26 11:35,34.46,404,444.40,3.3,3935.23,3.29,480.76,3.57,0,0
170,Entry Long,buy,2023-05-26 09:50,33.36,404,444.40,3.3,3935.23,3.29,480.76,3.57,0,0
169,Exit Long,Close entry(s) order buy,2023-05-26 09:40,33.15,406,166.46,1.25,3490.83,1.25,174.58,1.31,97.44,0.73
169,Entry Long,buy,2023-05-25 15:40,32.74,406,166.46,1.25,3490.83,1.25,174.58,1.31,97.44,0.73
168,Exit Long,Close entry(s) order buy,2023-05-25 15:35,32.71,407,24.42,0.18,3324.37,0.18,73.26,0.55,8.14,0.06
168,Entry Long,buy,2023-05-25 15:20,32.65,407,24.42,0.18,3324.37,0.18,73.26,0.55,8.14,0.06
167,Exit Long,Close entry(s) order buy,2023-05-25 14:35,32.49,409,-44.99,-0.34,3299.95,-0.34,110.43,0.83,69.53,0.52
167,Entry Long,buy,2023-05-25 13:40,32.60,409,-44.99,-0.34,3299.95,-0.34,110.43,0.83,69.53,0.52
166,Exit Long,Close entry(s) order buy,2023-05-25 13:35,32.63,409,24.54,0.18,3344.94,0.18,49.08,0.37,49.08,0.37
166,Entry Long,buy,2023-05-25 12:40,32.57,409,24.54,0.18,3344.94,0.18,49.08,0.37,49.08,0.37
165,Exit Long,Close entry(s) order buy,2023-05-25 12:35,32.47,410,196.80,1.5,3320.40,1.5,282.90,2.16,127.10,0.97
165,Entry Long,buy,2023-05-25 09:45,31.99,410,196.80,1.5,3320.40,1.5,282.90,2.16,127.10,0.97
164,Exit Long,Close entry(s) order buy,2023-05-25 09:40,31.82,412,494.40,3.92,3123.60,3.91,745.72,5.91,148.32,1.18
164,Entry Long,buy,2023-05-24 15:35,30.62,412,494.40,3.92,3123.60,3.91,745.72,5.91,148.32,1.18
163,Exit Long,Close entry(s) order buy,2023-05-23 10:35,31.72,398,0,0,2629.20,0,71.64,0.57,39.80,0.32
163,Entry Long,buy,2023-05-23 09:35,31.72,398,0,0,2629.20,0,71.64,0.57,39.80,0.32
162,Exit Long,Close entry(s) order buy,2023-05-22 15:35,32.02,394,0,0,2629.20,0,118.20,0.94,70.92,0.56
162,Entry Long,buy,2023-05-22 13:05,32.02,394,0,0,2629.20,0,118.20,0.94,70.92,0.56
161,Exit Long,Close entry(s) order buy,2023-05-22 12:35,31.90,395,-43.45,-0.34,2629.20,-0.34,134.30,1.06,90.85,0.72
161,Entry Long,buy,2023-05-22 09:40,32.01,395,-43.45,-0.34,2629.20,-0.34,134.30,1.06,90.85,0.72
160,Exit Long,Close entry(s) order buy,2023-05-19 14:35,31.54,401,-96.24,-0.76,2672.65,-0.75,32.08,0.25,132.33,1.04
160,Entry Long,buy,2023-05-19 13:20,31.78,401,-96.24,-0.76,2672.65,-0.75,32.08,0.25,132.33,1.04
159,Exit Long,Close entry(s) order buy,2023-05-19 11:35,31.68,402,-136.68,-1.06,2768.89,-1.06,4.02,0.03,168.84,1.31
159,Entry Long,buy,2023-05-19 10:40,32.02,402,-136.68,-1.06,2768.89,-1.06,4.02,0.03,168.84,1.31
158,Exit Long,Close entry(s) order buy,2023-05-19 10:35,32.09,402,249.24,1.97,2905.57,1.97,309.54,2.45,24.12,0.19
158,Entry Long,buy,2023-05-18 14:50,31.47,402,249.24,1.97,2905.57,1.97,309.54,2.45,24.12,0.19
157,Exit Long,Close entry(s) order buy,2023-05-18 14:35,31.34,403,8.06,0.06,2656.33,0.06,128.96,1.02,96.72,0.77
157,Entry Long,buy,2023-05-18 13:00,31.32,403,8.06,0.06,2656.33,0.06,128.96,1.02,96.72,0.77
156,Exit Long,Close entry(s) order buy,2023-05-18 12:35,31.32,403,237.77,1.92,2648.27,1.92,407.03,3.29,28.21,0.23
156,Entry Long,buy,2023-05-18 09:45,30.73,403,237.77,1.92,2648.27,1.92,407.03,3.29,28.21,0.23
155,Exit Long,Close entry(s) order buy,2023-05-18 09:40,30.75,403,169.26,1.38,2410.50,1.38,173.29,1.42,20.15,0.16
155,Entry Long,buy,2023-05-17 15:45,30.33,403,169.26,1.38,2410.50,1.38,173.29,1.42,20.15,0.16
154,Exit Long,Close entry(s) order buy,2023-05-17 15:35,30.27,404,-52.52,-0.43,2241.24,-0.43,16.16,0.13,56.56,0.46
154,Entry Long,buy,2023-05-17 15:15,30.40,404,-52.52,-0.43,2241.24,-0.43,16.16,0.13,56.56,0.46
153,Exit Long,Close entry(s) order buy,2023-05-17 14:35,30.30,405,271.35,2.26,2293.76,2.26,344.25,2.87,85.05,0.71
153,Entry Long,buy,2023-05-17 11:05,29.63,405,271.35,2.26,2293.76,2.26,344.25,2.87,85.05,0.71
152,Exit Long,Close entry(s) order buy,2023-05-17 09:40,29.55,406,-32.48,-0.27,2022.41,-0.27,8.12,0.07,146.16,1.21
152,Entry Long,buy,2023-05-16 15:05,29.63,406,-32.48,-0.27,2022.41,-0.27,8.12,0.07,146.16,1.21
151,Exit Long,Close entry(s) order buy,2023-05-16 14:35,29.49,408,-65.28,-0.54,2054.89,-0.54,20.40,0.17,85.68,0.71
151,Entry Long,buy,2023-05-16 13:55,29.65,408,-65.28,-0.54,2054.89,-0.54,20.40,0.17,85.68,0.71
150,Exit Long,Close entry(s) order buy,2023-05-16 13:35,29.62,409,-32.72,-0.27,2120.17,-0.27,12.27,0.1,61.35,0.51
150,Entry Long,buy,2023-05-16 12:40,29.70,409,-32.72,-0.27,2120.17,-0.27,12.27,0.1,61.35,0.51
149,Exit Long,Close entry(s) order buy,2023-05-16 12:35,29.65,409,392.64,3.35,2152.89,3.34,413.09,3.52,24.54,0.21
149,Entry Long,buy,2023-05-15 10:40,28.69,409,392.64,3.35,2152.89,3.34,413.09,3.52,24.54,0.21
148,Exit Long,Close entry(s) order buy,2023-05-15 10:35,28.64,410,-28.70,-0.24,1760.25,-0.24,82.00,0.7,114.80,0.98
148,Entry Long,buy,2023-05-15 09:40,28.71,410,-28.70,-0.24,1760.25,-0.24,82.00,0.7,114.80,0.98
147,Exit Long,Close entry(s) order buy,2023-05-12 10:35,28.68,411,-213.72,-1.78,1788.95,-1.78,4.11,0.03,213.72,1.78
147,Entry Long,buy,2023-05-12 09:45,29.20,411,-213.72,-1.78,1788.95,-1.78,4.11,0.03,213.72,1.78
146,Exit Long,Close entry(s) order buy,2023-05-12 09:40,29.17,411,45.21,0.38,2002.67,0.38,98.64,0.83,49.32,0.41
146,Entry Long,buy,2023-05-11 14:40,29.06,411,45.21,0.38,2002.67,0.38,98.64,0.83,49.32,0.41
145,Exit Long,Close entry(s) order buy,2023-05-11 14:35,28.99,412,-20.60,-0.17,1957.46,-0.17,0,0,140.08,1.17
145,Entry Long,buy,2023-05-11 13:40,29.04,412,-20.60,-0.17,1957.46,-0.17,0,0,140.08,1.17
144,Exit Long,Close entry(s) order buy,2023-05-11 13:35,28.99,413,-24.78,-0.21,1978.06,-0.21,28.91,0.24,61.95,0.52
144,Entry Long,buy,2023-05-11 12:40,29.05,413,-24.78,-0.21,1978.06,-0.21,28.91,0.24,61.95,0.52
143,Exit Long,Close entry(s) order buy,2023-05-11 12:35,29.01,413,156.94,1.33,2002.84,1.32,185.85,1.57,53.69,0.45
143,Entry Long,buy,2023-05-11 10:20,28.63,413,156.94,1.33,2002.84,1.32,185.85,1.57,53.69,0.45
142,Exit Long,Close entry(s) order buy,2023-05-11 09:40,28.69,413,82.60,0.7,1845.90,0.7,218.89,1.86,4.13,0.04
142,Entry Long,buy,2023-05-10 14:35,28.49,413,82.60,0.7,1845.90,0.7,218.89,1.86,4.13,0.04
141,Exit Long,Close entry(s) order buy,2023-05-10 13:35,27.98,420,-222.60,-1.86,1763.30,-1.86,12.60,0.11,256.20,2.14
141,Entry Long,buy,2023-05-10 12:40,28.51,420,-222.60,-1.86,1763.30,-1.86,12.60,0.11,256.20,2.14
140,Exit Long,Close entry(s) order buy,2023-05-10 12:35,28.46,421,-138.93,-1.15,1985.90,-1.15,4.21,0.03,290.49,2.4
140,Entry Long,buy,2023-05-10 10:35,28.79,421,-138.93,-1.15,1985.90,-1.15,4.21,0.03,290.49,2.4
139,Exit Long,Close entry(s) order buy,2023-05-09 15:35,27.91,434,-60.76,-0.5,2124.83,-0.5,8.68,0.07,91.14,0.75
139,Entry Long,buy,2023-05-09 14:05,28.05,434,-60.76,-0.5,2124.83,-0.5,8.68,0.07,91.14,0.75
138,Exit Long,Close entry(s) order buy,2023-05-09 09:40,28.01,435,-200.10,-1.62,2185.59,-1.62,13.05,0.11,226.20,1.83
138,Entry Long,buy,2023-05-08 15:50,28.47,435,-200.10,-1.62,2185.59,-1.62,13.05,0.11,226.20,1.83
137,Exit Long,Close entry(s) order buy,2023-05-08 15:35,28.38,436,-4.36,-0.04,2385.69,-0.04,61.04,0.49,21.80,0.18
137,Entry Long,buy,2023-05-08 14:40,28.39,436,-4.36,-0.04,2385.69,-0.04,61.04,0.49,21.80,0.18
136,Exit Long,Close entry(s) order buy,2023-05-08 14:35,28.40,436,113.36,0.92,2390.05,0.92,135.16,1.1,74.12,0.6
136,Entry Long,buy,2023-05-08 11:20,28.14,436,113.36,0.92,2390.05,0.92,135.16,1.1,74.12,0.6
135,Exit Long,Close entry(s) order buy,2023-05-05 15:35,28.35,432,233.28,1.94,2276.69,1.94,280.80,2.34,34.56,0.29
135,Entry Long,buy,2023-05-05 12:40,27.81,432,233.28,1.94,2276.69,1.94,280.80,2.34,34.56,0.29
134,Exit Long,Close entry(s) order buy,2023-05-05 12:35,27.82,432,4.32,0.04,2043.41,0.04,60.48,0.5,30.24,0.25
134,Entry Long,buy,2023-05-05 10:35,27.81,432,4.32,0.04,2043.41,0.04,60.48,0.5,30.24,0.25
133,Exit Long,Close entry(s) order buy,2023-05-05 09:40,27.26,441,224.91,1.91,2039.09,1.9,229.32,1.94,101.43,0.86
133,Entry Long,buy,2023-05-04 15:35,26.75,441,224.91,1.91,2039.09,1.9,229.32,1.94,101.43,0.86
132,Exit Long,Close entry(s) order buy,2023-05-04 14:35,26.65,443,-186.06,-1.55,1814.18,-1.55,0,0,234.79,1.96
132,Entry Long,buy,2023-05-04 13:35,27.07,443,-186.06,-1.55,1814.18,-1.55,0,0,234.79,1.96
131,Exit Long,Close entry(s) order buy,2023-05-03 15:35,27.01,444,-182.04,-1.5,2000.24,-1.49,346.32,2.84,239.76,1.97
131,Entry Long,buy,2023-05-03 11:45,27.42,444,-182.04,-1.5,2000.24,-1.49,346.32,2.84,239.76,1.97
130,Exit Long,Close entry(s) order buy,2023-05-03 11:35,27.40,444,-44.40,-0.36,2182.28,-0.36,66.60,0.55,62.16,0.51
130,Entry Long,buy,2023-05-03 10:40,27.50,444,-44.40,-0.36,2182.28,-0.36,66.60,0.55,62.16,0.51
129,Exit Long,Close entry(s) order buy,2023-05-01 14:35,28.09,435,-34.80,-0.28,2226.68,-0.28,156.60,1.28,39.15,0.32
129,Entry Long,buy,2023-05-01 12:05,28.17,435,-34.80,-0.28,2226.68,-0.28,156.60,1.28,39.15,0.32
128,Exit Long,Close entry(s) order buy,2023-05-01 11:35,27.96,438,-105.12,-0.85,2261.48,-0.85,61.32,0.5,144.54,1.17
128,Entry Long,buy,2023-05-01 10:55,28.20,438,-105.12,-0.85,2261.48,-0.85,61.32,0.5,144.54,1.17
127,Exit Long,Close entry(s) order buy,2023-05-01 10:35,28.10,440,-8.80,-0.07,2366.60,-0.07,88.00,0.71,57.20,0.46
127,Entry Long,buy,2023-04-28 15:45,28.12,440,-8.80,-0.07,2366.60,-0.07,88.00,0.71,57.20,0.46
126,Exit Long,Close entry(s) order buy,2023-04-28 15:35,27.98,442,8.84,0.07,2375.40,0.07,97.24,0.79,26.52,0.21
126,Entry Long,buy,2023-04-28 14:40,27.96,442,8.84,0.07,2375.40,0.07,97.24,0.79,26.52,0.21
125,Exit Long,Close entry(s) order buy,2023-04-28 14:35,27.99,441,57.33,0.47,2366.56,0.47,105.84,0.86,57.33,0.47
125,Entry Long,buy,2023-04-28 12:05,27.86,441,57.33,0.47,2366.56,0.47,105.84,0.86,57.33,0.47
124,Exit Long,Close entry(s) order buy,2023-04-28 11:35,27.71,444,-111.00,-0.89,2309.23,-0.89,57.72,0.46,248.64,2
124,Entry Long,buy,2023-04-28 10:20,27.96,444,-111.00,-0.89,2309.23,-0.89,57.72,0.46,248.64,2
123,Exit Long,Close entry(s) order buy,2023-04-25 10:35,25.96,478,-339.38,-2.66,2420.23,-2.66,28.68,0.22,339.38,2.66
123,Entry Long,buy,2023-04-24 15:40,26.67,478,-339.38,-2.66,2420.23,-2.66,28.68,0.22,339.38,2.66
122,Exit Long,Close entry(s) order buy,2023-04-24 15:35,26.70,478,109.94,0.87,2759.61,0.87,138.62,1.1,9.56,0.08
122,Entry Long,buy,2023-04-24 13:35,26.47,478,109.94,0.87,2759.61,0.87,138.62,1.1,9.56,0.08
121,Exit Long,Close entry(s) order buy,2023-04-24 11:35,26.36,479,-201.18,-1.57,2649.67,-1.57,182.02,1.42,229.92,1.79
121,Entry Long,buy,2023-04-21 15:40,26.78,479,-201.18,-1.57,2649.67,-1.57,182.02,1.42,229.92,1.79
120,Exit Long,Close entry(s) order buy,2023-04-21 15:35,26.83,479,0,0,2850.85,0,124.54,0.97,67.06,0.52
120,Entry Long,buy,2023-04-21 13:35,26.83,479,0,0,2850.85,0,124.54,0.97,67.06,0.52
119,Exit Long,Close entry(s) order buy,2023-04-20 14:35,26.94,477,-176.49,-1.35,2850.85,-1.35,128.79,0.99,195.57,1.5
119,Entry Long,buy,2023-04-20 12:35,27.31,477,-176.49,-1.35,2850.85,-1.35,128.79,0.99,195.57,1.5
118,Exit Long,Close entry(s) order buy,2023-04-20 09:40,26.88,484,-324.28,-2.43,3027.34,-2.43,14.52,0.11,445.28,3.34
118,Entry Long,buy,2023-04-19 15:40,27.55,484,-324.28,-2.43,3027.34,-2.43,14.52,0.11,445.28,3.34
117,Exit Long,Close entry(s) order buy,2023-04-19 15:35,27.57,484,0,0,3351.62,0,53.24,0.4,19.36,0.15
117,Entry Long,buy,2023-04-19 14:45,27.57,484,0,0,3351.62,0,53.24,0.4,19.36,0.15
116,Exit Long,Close entry(s) order buy,2023-04-19 14:35,27.52,484,154.88,1.18,3351.62,1.17,261.36,1.99,0,0
116,Entry Long,buy,2023-04-19 11:35,27.20,484,154.88,1.18,3351.62,1.17,261.36,1.99,0,0
115,Exit Long,Close entry(s) order buy,2023-04-19 10:35,27.08,487,-165.58,-1.24,3196.74,-1.24,77.92,0.58,282.46,2.12
115,Entry Long,buy,2023-04-18 15:40,27.42,487,-165.58,-1.24,3196.74,-1.24,77.92,0.58,282.46,2.12
114,Exit Long,Close entry(s) order buy,2023-04-18 15:35,27.45,486,-14.58,-0.11,3362.32,-0.11,43.74,0.33,136.08,1.02
114,Entry Long,buy,2023-04-18 13:40,27.48,486,-14.58,-0.11,3362.32,-0.11,43.74,0.33,136.08,1.02
113,Exit Long,Close entry(s) order buy,2023-04-18 13:35,27.45,487,-29.22,-0.22,3376.90,-0.22,43.83,0.33,112.01,0.84
113,Entry Long,buy,2023-04-18 11:20,27.51,487,-29.22,-0.22,3376.90,-0.22,43.83,0.33,112.01,0.84
112,Exit Long,Close entry(s) order buy,2023-04-18 10:35,27.33,490,132.30,1,3406.12,1,543.90,4.1,0,0
112,Entry Long,buy,2023-04-17 14:40,27.06,490,132.30,1,3406.12,1,543.90,4.1,0,0
111,Exit Long,Close entry(s) order buy,2023-04-17 14:35,27.03,490,-29.40,-0.22,3273.82,-0.22,19.60,0.15,93.10,0.7
111,Entry Long,buy,2023-04-17 13:35,27.09,490,-29.40,-0.22,3273.82,-0.22,19.60,0.15,93.10,0.7
110,Exit Long,Close entry(s) order buy,2023-04-17 10:35,27.28,487,-53.57,-0.4,3303.22,-0.4,107.14,0.8,102.27,0.77
110,Entry Long,buy,2023-04-14 15:40,27.39,487,-53.57,-0.4,3303.22,-0.4,107.14,0.8,102.27,0.77
109,Exit Long,Close entry(s) order buy,2023-04-14 15:35,27.32,488,-19.52,-0.15,3356.79,-0.15,19.52,0.15,156.16,1.17
109,Entry Long,buy,2023-04-14 14:35,27.36,488,-19.52,-0.15,3356.79,-0.15,19.52,0.15,156.16,1.17
108,Exit Long,Close entry(s) order buy,2023-04-14 10:35,27.19,491,-265.14,-1.95,3376.31,-1.94,98.20,0.72,299.51,2.2
108,Entry Long,buy,2023-04-14 09:50,27.73,491,-265.14,-1.95,3376.31,-1.94,98.20,0.72,299.51,2.2
107,Exit Long,Close entry(s) order buy,2023-04-12 14:35,26.38,517,-237.82,-1.71,3641.45,-1.71,103.40,0.75,263.67,1.9
107,Entry Long,buy,2023-04-12 12:35,26.84,517,-237.82,-1.71,3641.45,-1.71,103.40,0.75,263.67,1.9
106,Exit Long,Close entry(s) order buy,2023-04-12 11:35,26.52,523,-156.90,-1.12,3879.27,-1.12,20.92,0.15,303.34,2.16
106,Entry Long,buy,2023-04-12 10:35,26.82,523,-156.90,-1.12,3879.27,-1.12,20.92,0.15,303.34,2.16
105,Exit Long,Close entry(s) order buy,2023-04-12 09:40,27.21,515,154.50,1.11,4036.17,1.11,298.70,2.16,87.55,0.63
105,Entry Long,buy,2023-04-11 12:05,26.91,515,154.50,1.11,4036.17,1.11,298.70,2.16,87.55,0.63
104,Exit Long,Close entry(s) order buy,2023-04-11 11:35,26.84,517,-15.51,-0.11,3881.67,-0.11,46.53,0.33,77.55,0.56
104,Entry Long,buy,2023-04-11 10:40,26.87,517,-15.51,-0.11,3881.67,-0.11,46.53,0.33,77.55,0.56
103,Exit Long,Close entry(s) order buy,2023-04-11 10:35,26.90,516,-170.28,-1.21,3897.18,-1.21,77.40,0.55,227.04,1.62
103,Entry Long,buy,2023-04-10 15:45,27.23,516,-170.28,-1.21,3897.18,-1.21,77.40,0.55,227.04,1.62
102,Exit Long,Close entry(s) order buy,2023-04-10 15:35,27.21,516,-5.16,-0.04,4067.46,-0.04,82.56,0.59,46.44,0.33
102,Entry Long,buy,2023-04-10 14:40,27.22,516,-5.16,-0.04,4067.46,-0.04,82.56,0.59,46.44,0.33
101,Exit Long,Close entry(s) order buy,2023-04-10 14:35,27.25,516,87.72,0.63,4072.62,0.63,118.68,0.85,15.48,0.11
101,Entry Long,buy,2023-04-10 13:05,27.08,516,87.72,0.63,4072.62,0.63,118.68,0.85,15.48,0.11
100,Exit Long,Close entry(s) order buy,2023-04-10 09:40,26.42,529,-560.74,-3.86,3984.90,-3.86,10.58,0.07,603.06,4.15
100,Entry Long,buy,2023-04-06 15:40,27.48,529,-560.74,-3.86,3984.90,-3.86,10.58,0.07,603.06,4.15
99,Exit Long,Close entry(s) order buy,2023-04-06 15:35,27.51,528,348.48,2.46,4545.64,2.45,369.60,2.61,10.56,0.07
99,Entry Long,buy,2023-04-06 11:35,26.85,528,348.48,2.46,4545.64,2.45,369.60,2.61,10.56,0.07
98,Exit Long,Close entry(s) order buy,2023-04-06 10:35,26.63,533,42.64,0.3,4197.16,0.3,63.96,0.45,26.65,0.19
98,Entry Long,buy,2023-04-06 10:20,26.55,533,42.64,0.3,4197.16,0.3,63.96,0.45,26.65,0.19
97,Exit Long,Close entry(s) order buy,2023-04-04 14:35,27.62,512,-128.00,-0.9,4154.52,-0.9,35.84,0.25,163.84,1.15
97,Entry Long,buy,2023-04-04 13:35,27.87,512,-128.00,-0.9,4154.52,-0.9,35.84,0.25,163.84,1.15
96,Exit Long,Close entry(s) order buy,2023-04-04 11:35,27.85,513,-61.56,-0.43,4282.52,-0.43,235.98,1.64,159.03,1.11
96,Entry Long,buy,2023-04-03 15:35,27.97,513,-61.56,-0.43,4282.52,-0.43,235.98,1.64,159.03,1.11
95,Exit Long,Close entry(s) order buy,2023-04-03 09:40,27.90,514,20.56,0.14,4344.08,0.14,236.44,1.65,128.50,0.9
95,Entry Long,buy,2023-03-31 14:40,27.86,514,20.56,0.14,4344.08,0.14,236.44,1.65,128.50,0.9
94,Exit Long,Close entry(s) order buy,2023-03-31 14:35,27.86,514,-15.42,-0.11,4323.52,-0.11,30.84,0.22,51.40,0.36
94,Entry Long,buy,2023-03-31 14:05,27.89,514,-15.42,-0.11,4323.52,-0.11,30.84,0.22,51.40,0.36
93,Exit Long,Close entry(s) order buy,2023-03-31 13:35,27.74,516,258.00,1.84,4338.94,1.83,330.24,2.35,15.48,0.11
93,Entry Long,buy,2023-03-31 09:45,27.24,516,258.00,1.84,4338.94,1.83,330.24,2.35,15.48,0.11
92,Exit Long,Close entry(s) order buy,2023-03-31 09:40,27.17,518,108.78,0.78,4080.94,0.78,145.04,1.04,51.80,0.37
92,Entry Long,buy,2023-03-30 15:40,26.96,518,108.78,0.78,4080.94,0.78,145.04,1.04,51.80,0.37
91,Exit Long,Close entry(s) order buy,2023-03-30 15:35,26.91,519,25.95,0.19,3972.16,0.19,46.71,0.34,57.09,0.41
91,Entry Long,buy,2023-03-30 14:35,26.86,519,25.95,0.19,3972.16,0.19,46.71,0.34,57.09,0.41
90,Exit Long,Close entry(s) order buy,2023-03-30 13:35,26.65,523,-57.53,-0.41,3946.21,-0.41,36.61,0.26,73.22,0.52
90,Entry Long,buy,2023-03-30 13:20,26.76,523,-57.53,-0.41,3946.21,-0.41,36.61,0.26,73.22,0.52
89,Exit Long,Close entry(s) order buy,2023-03-30 12:35,26.78,522,-15.66,-0.11,4003.74,-0.11,57.42,0.41,31.32,0.22
89,Entry Long,buy,2023-03-30 11:50,26.81,522,-15.66,-0.11,4003.74,-0.11,57.42,0.41,31.32,0.22
